t,theta,theta_dot,torque,reward
936,0.07054463028907776,0.1329050064086914,0.02807311713695526,-0.005548777243714444
937,0.07772998511791229,0.14370711147785187,0.015625067055225372,-0.006743163224996567
938,0.08540146052837372,0.1534295231103897,0.002694672904908657,-0.008107131235640993
939,0.09350492805242538,0.16206936538219452,-0.010639133863151073,-0.009647584524340383
940,0.1019863709807396,0.1696288287639618,-0.024298585951328278,-0.011370410460992977
941,0.1107921153306961,0.17611491680145264,-0.038207150995731354,-0.013280073817054466
942,0.11986907571554184,0.18153928220272064,-0.05229009687900543,-0.015379274016826065
943,0.12916499376296997,0.18591797351837158,-0.06647449731826782,-0.017668666376036434
944,0.1386285424232483,0.1892712265253067,-0.08068980276584625,-0.020146651942824882
945,0.14820970594882965,0.1916232407093048,-0.09486794471740723,-0.022809232382410963
946,0.15785978734493256,0.19300179183483124,-0.10894373059272766,-0.025649931241011323
947,0.16753169894218445,0.19343815743923187,-0.12285491824150085,-0.028659777044943626
948,0.17718003690242767,0.19296668469905853,-0.13654249906539917,-0.031827346786396836
949,0.1867612600326538,0.19162456691265106,-0.14995093643665314,-0.03513886389064297
950,0.1962338536977768,0.18945163488388062,-0.16302819550037384,-0.03857834534291192
951,0.20555834472179413,0.18648996949195862,-0.17572595179080963,-0.04212779386949405
952,0.21469752490520477,0.18278366327285767,-0.1879996806383133,-0.04576742713060504
953,0.22361646592617035,0.17837859690189362,-0.19980862736701965,-0.04947593829812574
954,0.23228256404399872,0.17332206666469574,-0.21111616492271423,-0.05323078217568645
955,0.24066568911075592,0.1676625907421112,-0.22188936173915863,-0.05700847681406684
956,0.24873816967010498,0.16144959628582,-0.23209935426712036,-0.060784919066502116
957,0.2564748227596283,0.15473313629627228,-0.2417212724685669,-0.06453570341605208
958,0.2638530135154724,0.14756374061107635,-0.2507338523864746,-0.0682364388239953
